1579554000,8658.73,8670.77,8658.73,8670.77,0.69321569,4
1579557600,8713.83,8731.32,8689.35,8731.32,0.30100393,12
1579564800,8647.22,8647.23,8620.89,8620.89,0.05873925,4
1579568400,8632.39,8632.39,8632.39,8632.39,0.01135456,1
1579575600,8652.87,8652.87,8652.87,8652.87,0.01469,1
1579582800,8639.78,8639.78,8639.78,8639.78,0.02433,2
1579600800,8610.0,8610.0,8610.0,8610.0,0.1,1
1579622400,8614.23,8625.0,8614.23,8625.0,0.05166432,4
1579626000,8623.72,8630.23,8623.39,8630.23,0.17714117,4
1579629600,8609.4,8609.4,8609.4,8609.4,0.00749697,1
1579633200,8609.9,8609.9,8489.7,8508.97,0.28083732,7
1579636800,8554.94,8692.85,8554.94,8690.85,0.28474002,9
1579640400,8735.25,8735.25,8727.32,8727.32,0.10208656,2
1579680000,8625.72,8651.73,8625.72,8647.73,0.41179475,7
1579683600,8650.73,8650.73,8634.73,8642.73,0.208,6
1579690800,8618.7,8661.78,8618.13,8618.13,2.42467419,13
1579701600,8632.39,8632.39,8632.39,8632.39,0.0239843,1
1579705200,8640.59,8640.59,8638.73,8638.73,0.00825998,2
1579708800,8571.71,8667.18,8571.71,8658.52,0.15826159,6
1579712400,8664.78,8664.78,8639.48,8648.12,0.02,10
1579716000,8656.56,8656.56,8624.89,8644.31,0.07646966,16
1579719600,8644.55,8644.55,8627.93,8633.01,0.40376753,9
1579723200,8635.9,8636.72,8631.89,8636.72,0.059338,7
1579726800,8645.36,8645.36,8635.64,8642.75,0.02482582,9
1579730400,8640.84,8658.65,8634.88,8658.65,0.35691197,10
1579734000,8637.38,8642.88,8637.38,8642.88,0.1234104,2
1579737600,8648.23,8648.23,8622.39,8622.39,0.03892207,4
1579741200,8614.34,8614.34,8578.06,8578.06,0.04678509,8
1579744800,8576.92,8581.92,8556.67,8569.02,0.07098429,11
1579752000,8564.05,8569.93,8551.94,8551.94,0.27077083,8
1579755600,8535.38,8535.38,8493.13,8497.47,0.07919886,4
1579766400,8525.2,8525.2,8525.2,8525.2,0.06123024,1
1579770000,8473.35,8473.35,8425.68,8443.51,0.54730151,18
1579773600,8412.07,8412.53,8399.53,8401.2,0.1841679,12
1579780800,8390.6,8390.6,8390.6,8390.6,1,1
1579784400,8338.7,8351.46,8200.2,8313.33,2.101,34
1579788000,8306.85,8329.59,8276.9,8329.59,1.20281043,56
1579791600,8318.72,8359.58,8318.72,8345.29,0.04165949,17
1579795200,8338.09,8338.09,8303.0,8311.3,0.012,7
1579798800,8313.36,8327.93,8297.37,8297.37,0.02,10
1579802400,8292.26,8297.19,8281.25,8297.19,0.02,7
1579806000,8319.43,8328.96,8319.43,8328.96,0.0105,5
1579809600,8332.55,8337.36,8332.55,8337.36,0.01,5
1579813200,8340.14,8392.64,8340.14,8392.64,0.044,14
1579816800,8383.75,8392.44,8383.75,8392.44,0.01216866,4
1579820400,8374.57,8374.57,8347.27,8362.0,0.014,7
1579824000,8375.5,8383.88,8375.5,8383.88,0.004,2
1579827600,8358.77,8358.77,8358.77,8358.77,0.002,1
1579831200,8350.42,8350.42,8272.84,8278.65,0.39749077,37
1579838400,8312.57,8312.57,8312.57,8312.57,0.01117111,1
1579845600,8333.96,8333.96,8333.96,8333.96,0.01196318,1
1579849200,8313.66,8313.66,8292.66,8300.95,0.12440357,9
1579860000,8252.21,8276.66,8231.68,8231.68,0.14886386,5
1579863600,8266.12,8299.6,8266.12,8298.1,0.22952,3
1579867200,8392.26,8420.82,8343.1,8400.0,0.43074,14
1579870800,8420.45,8447.33,8412.4,8447.33,0.08316484,9
1579874400,8436.48,8474.39,8436.48,8471.64,0.09246119,12
1579878000,8477.99,8477.99,8477.99,8477.99,0.06773,1
1579881600,8475.19,8475.19,8467.49,8467.49,0.12,3
1579888800,8458.61,8475.54,8458.61,8475.54,0.008,4
1579892400,8469.01,8499.29,8469.01,8481.96,0.0372,14
1579896000,8488.62,8488.62,8488.62,8488.62,0.002,1
1579899600,8461.56,8461.56,8457.74,8457.74,0.02357625,2
1579903200,8474.86,8474.86,8443.57,8443.57,0.022,7
1579906800,8394.58,8419.61,8394.58,8419.61,0.008,4
